1	15
1	43
1	68
1	75
1	76
1	84
1	88
1	97
1	101
1	112
1	114
1	125
2	6
2	21
2	30
2	36
2	52
2	67
2	80
2	87
2	90
2	108
2	109
2	128
3	15
3	19
3	43
3	68
3	77
3	80
3	81
3	89
3	97
3	106
3	110
3	117
4	7
4	8
4	32
4	67
4	69
4	73
4	79
4	81
4	95
4	108
4	109
4	114
5	7
5	16
5	50
5	72
5	81
5	88
5	96
5	100
5	106
5	113
5	116
5	119
6	2
6	25
6	31
6	51
6	73
6	77
6	97
6	101
6	108
6	113
6	121
6	128
7	4
7	5
7	24
7	37
7	40
7	52
7	65
7	83
7	91
7	93
7	104
7	115
8	4
8	18
8	20
8	33
8	35
8	40
8	69
8	76
8	91
8	92
8	104
8	114
9	13
9	41
9	48
9	52
9	64
9	93
9	104
9	105
9	117
9	120
9	123
9	128
10	19
10	39
10	40
10	55
10	57
10	61
10	71
10	117
10	120
10	121
10	122
10	127
11	18
11	20
11	33
11	59
11	63
11	72
11	88
11	100
11	103
11	105
11	111
11	115
12	37
12	39
12	55
12	61
12	63
12	79
12	100
12	107
12	108
12	109
12	110
12	116
13	9
13	36
13	38
13	41
13	42
13	62
13	70
13	76
13	89
13	99
13	110
13	112
14	23
14	33
14	35
14	44
14	46
14	50
14	52
14	53
14	81
14	84
14	87
14	128
15	1
15	3
15	24
15	25
15	37
15	47
15	62
15	73
15	89
15	102
15	106
15	128
16	5
16	24
16	40
16	42
16	58
16	61
16	65
16	68
16	77
16	80
16	104
16	119
16	127
17	24
17	31
17	36
17	51
17	65
17	75
17	91
17	96
17	105
17	111
17	118
17	120
17	123
18	8
18	11
18	45
18	56
18	70
18	84
18	94
18	113
18	115
18	118
18	123
18	125
18	128
19	3
19	10
19	21
19	68
19	69
19	72
19	86
19	88
19	93
19	112
19	119
19	122
19	126
20	8
20	11
20	24
20	25
20	27
20	41
20	42
20	45
20	60
20	75
20	86
20	100
20	127
21	2
21	19
21	27
21	32
21	40
21	43
21	50
21	88
21	96
21	107
21	116
21	121
21	122
22	26
22	28
22	73
22	84
22	95
22	98
22	107
22	109
22	111
22	112
22	116
22	119
22	124
23	14
23	32
23	35
23	45
23	51
23	53
23	56
23	81
23	90
23	97
23	102
23	109
23	125
24	7
24	15
24	16
24	17
24	20
24	42
24	44
24	82
24	92
24	106
24	118
24	124
24	125
25	6
25	15
25	20
25	35
