1	4 
2	2 
3	1 
4	1 
5	2 
6	3 
7	4 
8	3 
9	1 
10	3 
11	2 
12	2 
13	4 
14	3 
15	1 
16	3 
17	2 
18	1 
19	4 
20	1 
21	2 
22	1 
23	4 
24	1 
25	2 
26	3 
27	4 
28	4 
29	1 
30	2 
31	1 
32	4 
33	4 
34	4 
35	4 
36	3 
37	1 
38	2 
39	1 
40	2 
41	4 
42	1 
43	4 
44	2 
45	2 
46	3 
47	3 
48	2 
49	4 
50	2 
51	1 
52	3 
53	2 
54	1 
55	4 
56	3 
57	2 
58	2 
59	4 
60	4 
61	2 
62	4 
63	2 
64	1 
65	3 
66	3 
67	3 
68	2 
69	3 
70	2 
71	4 
72	4 
73	2 
74	4 
75	3 
76	1 
77	1 
78	4 
79	4 
80	2 
81	2 
82	4 
83	1 
84	4 
85	1 
86	3 
87	4 
88	2 
89	3 
90	3 
91	3 
92	2 
93	1 
94	4 
95	3 
96	2 
97	2 
98	1 
99	3 
100	1 
101	4 
102	1 
103	1 
104	4 
105	2 
106	3 
107	2 
108	3 
109	4 
110	1 
111	2 
112	4 
113	1 
114	2 
115	3 
116	3 
117	3 
118	4 
119	1 
120	1 
121	3 
122	1 
123	3 
124	3 
125	3 
126	3 
127	1 
128	1 
