1	4 
2	13 
3	10 
4	11 
5	4 
6	11 
7	9 
8	5 
9	3 
10	10 
11	2 
12	11 
13	5 
14	10 
15	8 
16	2 
17	3 
18	2 
19	13 
20	1 
21	3 
22	3 
23	13 
24	12 
25	10 
26	7 
27	6 
28	11 
29	1 
30	2 
31	11 
32	1 
33	8 
34	13 
35	1 
36	14 
37	12 
38	11 
39	11 
40	8 
41	3 
42	8 
43	7 
44	4 
45	15 
46	5 
47	4 
48	2 
49	1 
50	3 
51	11 
52	2 
53	13 
54	13 
55	15 
56	1 
57	11 
58	10 
59	2 
60	2 
61	11 
62	11 
63	1 
64	13 
65	7 
66	13 
67	11 
68	2 
69	7 
70	12 
71	14 
72	6 
73	6 
74	5 
75	9 
76	5 
77	3 
78	4 
79	2 
80	14 
81	1 
82	3 
83	6 
84	1 
85	2 
86	4 
87	7 
88	9 
89	1 
90	3 
91	5 
92	1 
93	3 
94	14 
95	1 
96	11 
97	15 
98	7 
99	11 
100	13 
101	15 
102	15 
103	9 
104	11 
105	14 
106	2 
107	12 
108	15 
109	10 
110	7 
111	4 
112	3 
113	13 
114	3 
115	7 
116	1 
117	5 
118	9 
119	1 
120	2 
121	12 
122	6 
123	11 
124	8 
125	4 
126	1 
127	6 
128	10 
129	15 
130	3 
131	3 
132	3 
133	13 
134	4 
135	8 
136	4 
137	7 
138	14 
139	13 
140	4 
141	10 
142	15 
143	9 
144	6 
145	1 
146	1 
147	12 
148	15 
149	10 
150	12 
151	10 
152	8 
153	13 
154	5 
155	9 
156	2 
157	5 
158	11 
159	13 
160	10 
161	8 
162	6 
163	2 
164	10 
165	1 
166	12 
167	7 
168	13 
169	10 
170	11 
171	11 
172	13 
173	5 
174	11 
175	12 
176	11 
177	3 
178	3 
179	2 
180	15 
181	10 
182	2 
183	4 
184	4 
185	7 
186	5 
187	4 
188	10 
189	1 
190	11 
191	12 
192	1 
193	5 
194	14 
195	8 
196	14 
197	9 
198	6 
199	15 
200	12 
201	1 
202	13 
203	6 
204	4 
205	9 
206	9 
207	1 
208	2 
209	9 
210	9 
211	12 
212	2 
213	6 
214	9 
215	2 
216	5 
217	12 
218	14 
219	1 
220	2 
221	3 
222	2 
223	9 
224	13 
225	12 
226	10 
227	10 
228	1 
229	9 
230	11 
231	3 
232	7 
233	15 
234	1 
235	10 
236	8 
237	2 
238	11 
239	2 
240	1 
241	8 
242	13 
243	11 
244	7 
245	4 
246	13 
247	14 
248	1 
249	2 
250	12 
251	13 
252	11 
253	2 
254	15 
255	15 
256	15 
257	3 
258	13 
259	8 
260	10 
261	12 
262	6 
263	11 
264	3 
265	1 
266	10 
267	12 
268	1 
269	10 
270	7 
271	8 
272	9 
273	10 
274	1 
275	5 
276	8 
277	2 
278	6 
279	2 
280	15 
281	11 
282	3 
283	10 
284	11 
285	13 
286	2 
287	10 
288	1 
289	10 
290	7 
291	2 
292	1 
293	12 
294	10 
295	13 
296	4 
297	11 
298	5 
299	1 
300	13 
301	3 
302	9 
303	12 
304	3 
305	10 
306	11 
307	15 
308	11 
309	7 
310	9 
311	9 
312	8 
313	7 
314	12 
315	10 
316	1 
317	13 
318	5 
319	12 
320	6 
321	10 
322	8 
323	12 
324	13 
325	9 
326	2 
327	10 
328	11 
329	8 
330	8 
331	1 
332	1 
333	2 
334	13 
335	13 
336	11 
337	11 
338	11 
339	7 
340	4 
341	10 
342	10 
343	11 
344	1 
345	10 
346	1 
347	7 
348	9 
349	5 
350	8 
351	12 
352	10 
353	3 
354	7 
355	3 
356	5 
357	2 
358	1 
359	8 
360	9 
361	6 
362	10 
363	10 
364	12 
365	15 
366	6 
367	14 
368	14 
369	2 
370	3 
371	3 
372	11 
373	15 
374	13 
375	1 
376	9 
377	14 
378	12 
379	6 
380	13 
381	10 
382	14 
383	3 
384	10 
385	4 
386	4 
387	4 
388	8 
389	2 
390	8 
391	5 
392	14 
393	13 
394	10 
395	1 
396	1 
397	5 
398	7 
399	12 
400	13 
401	11 
402	12 
403	7 
404	15 
405	8 
406	5 
407	11 
408	7 
409	1 
410	3 
411	6 
412	4 
413	7 
414	4 
415	9 
416	3 
417	12 
418	8 
419	6 
420	15 
421	12 
422	12 
423	10 
424	1 
425	1 
426	5 
427	5 
428	4 
429	3 
430	2 
431	11 
432	2 
433	7 
434	11 
435	9 
436	10 
437	10 
