1	18 
2	13 
3	13 
4	16 
5	17 
6	15 
7	6 
8	5 
9	12 
10	16 
11	17 
12	4 
13	6 
14	3 
15	8 
16	15 
17	9 
18	1 
19	16 
20	18 
21	7 
22	2 
23	16 
24	7 
25	1 
26	13 
27	9 
28	9 
29	13 
30	5 
31	7 
32	15 
33	6 
34	11 
35	16 
36	13 
37	11 
38	16 
39	12 
40	5 
41	9 
42	5 
43	18 
44	12 
45	18 
46	8 
47	2 
48	13 
49	15 
50	4 
51	5 
52	4 
53	7 
54	11 
55	1 
56	3 
57	1 
58	3 
59	18 
60	17 
61	18 
62	4 
63	3 
64	7 
65	6 
66	7 
67	18 
68	16 
69	13 
70	16 
71	18 
72	15 
73	15 
74	15 
75	6 
76	9 
77	2 
78	4 
79	10 
80	13 
81	16 
82	1 
83	12 
84	7 
85	15 
86	7 
87	3 
88	1 
89	13 
90	6 
91	13 
92	13 
93	2 
94	2 
95	1 
96	5 
97	11 
98	1 
99	9 
100	8 
101	16 
102	12 
103	16 
104	4 
105	9 
106	13 
107	6 
108	15 
109	16 
110	16 
111	14 
112	6 
113	18 
114	15 
115	1 
116	4 
117	1 
118	8 
119	10 
120	4 
121	13 
122	8 
123	17 
124	3 
125	1 
126	16 
127	13 
128	11 
129	7 
130	16 
131	11 
132	16 
133	13 
134	1 
135	1 
136	12 
137	1 
138	13 
139	2 
140	5 
141	18 
142	7 
143	6 
144	12 
145	12 
146	6 
147	7 
148	15 
149	13 
150	13 
151	18 
152	15 
153	15 
154	7 
155	16 
156	7 
157	3 
158	11 
159	12 
160	10 
161	3 
162	4 
163	15 
164	18 
165	15 
166	14 
167	3 
168	15 
169	15 
170	1 
171	15 
172	7 
173	1 
174	18 
175	17 
176	18 
177	17 
178	3 
179	18 
180	13 
181	18 
182	13 
183	9 
184	7 
185	10 
186	4 
187	14 
188	5 
189	1 
190	11 
191	8 
192	2 
193	10 
194	7 
195	13 
196	16 
197	16 
198	6 
199	5 
200	2 
201	12 
202	16 
203	16 
204	3 
205	11 
206	18 
207	12 
208	13 
209	7 
210	5 
211	11 
212	14 
213	11 
214	16 
215	12 
216	10 
217	11 
218	14 
219	14 
220	16 
221	3 
222	18 
223	1 
224	3 
225	13 
226	12 
227	13 
228	10 
229	3 
230	12 
231	16 
232	16 
233	12 
234	11 
235	8 
236	17 
237	10 
238	14 
239	3 
240	18 
241	14 
242	16 
243	7 
244	11 
245	4 
246	8 
247	3 
248	6 
249	2 
250	9 
251	5 
252	2 
253	5 
254	10 
255	16 
256	10 
257	3 
258	12 
259	17 
260	1 
261	7 
262	4 
