degree distribution (probability density function of the degree in logarithmic bins) 
10.4624	0.106518
12.3855	0.0872699
14.8421	0.0709759
17.8125	0.0339226
20.859	0.0234647
24.2716	0.0207448
28.386	0.012428
33.0862	0.0107661
39.15	0.0063211
46.0652	0.00618862
50	0.000916281

degree distribution (degree-occurrences) 
10	0.1
11	0.086
12	0.11
13	0.069
14	0.073
15	0.052
16	0.046
17	0.039
18	0.036
19	0.021
20	0.031
21	0.027
22	0.02
23	0.029
24	0.018
25	0.017
26	0.017
27	0.013
28	0.02
29	0.013
30	0.011
31	0.011
32	0.016
33	0.008
34	0.009
35	0.008
36	0.006
37	0.011
38	0.007
39	0.004
40	0.006
41	0.007
42	0.005
43	0.008
44	0.008
45	0.005
46	0.001
47	0.011
48	0.002
49	0.011
50	0.008


--------------------------------------
community distribution (size-occurrences)
34	0.0526316
35	0.0526316
39	0.0526316
40	0.105263
42	0.105263
45	0.0526316
48	0.105263
49	0.0526316
51	0.0526316
52	0.105263
57	0.0526316
65	0.0526316
66	0.0526316
96	0.0526316
99	0.0526316


--------------------------------------
mixing parameter
0.571429	0.001
0.583333	0.018
0.6	0.057
0.614548	0.046
0.62381	0.035
0.631395	0.033
0.63706	0.131
0.644684	0.149
0.652707	0.129
0.65907	0.019
0.666667	0.212
0.678162	0.015
0.68583	0.041
0.692308	0.035
0.7	0.058
0.705882	0.001
0.714286	0.01
0.727273	0.01

--------------------------------------
