1	3
1	59
1	134
1	301
1	317
1	345
1	698
1	767
1	951
1	989
2	28
2	257
2	461
2	607
2	715
2	736
2	768
2	771
2	780
2	935
3	1
3	681
3	730
3	863
3	873
3	896
3	935
3	950
3	956
3	987
4	41
4	378
4	427
4	550
4	779
4	809
4	915
4	959
4	992
4	996
5	233
5	247
5	275
5	502
5	516
5	585
5	765
5	816
5	862
5	994
6	368
6	426
6	456
6	466
6	569
6	721
6	750
6	927
6	951
6	988
7	261
7	492
7	641
7	821
7	823
7	843
7	867
7	897
7	921
7	944
8	208
8	267
8	746
8	785
8	868
8	895
8	896
8	924
8	954
8	958
9	45
9	486
9	628
9	688
9	832
9	840
9	842
9	857
9	980
9	983
10	138
10	490
10	630
10	655
10	754
10	891
10	924
10	969
10	985
10	999
11	76
11	207
11	496
11	513
11	648
11	759
11	771
11	808
11	868
11	964
12	134
12	165
12	221
12	862
12	897
12	919
12	920
12	924
12	976
12	983
13	21
13	189
13	442
13	785
13	826
13	873
13	904
13	914
13	976
13	989
14	75
14	163
14	682
14	776
14	778
14	868
14	890
14	921
14	936
14	947
15	70
15	122
15	234
15	480
15	608
15	658
15	757
15	938
15	944
15	959
16	111
16	541
16	668
16	679
16	768
16	786
16	881
16	937
16	989
16	997
17	237
17	391
17	400
17	409
17	490
17	708
17	712
17	886
17	936
17	974
18	238
18	388
18	580
18	641
18	648
18	723
18	765
18	900
18	949
18	958
19	187
19	224
19	401
19	497
19	574
19	599
19	681
19	735
19	881
19	945
20	157
20	468
20	493
20	519
20	796
20	841
20	890
20	939
20	942
20	944
21	13
21	147
21	409
21	734
21	768
21	835
21	916
21	942
21	992
21	994
22	50
22	171
22	209
22	370
22	679
22	780
22	806
22	876
22	942
22	943
23	283
23	594
23	646
23	678
23	762
23	774
23	820
23	866
23	961
23	998
24	115
24	150
24	203
24	274
24	530
24	814
24	884
24	935
24	988
24	991
25	120
25	140
25	454
25	473
25	706
25	741
25	775
25	778
25	798
25	996
26	529
26	610
26	618
26	665
26	720
26	760
26	783
26	797
26	836
26	954
27	40
27	68
27	107
27	123
27	455
27	601
27	661
27	901
27	943
27	981
28	2
28	408
28	505
28	659
28	840
28	894
28	910
28	928
28	946
28	956
29	509
29	632
29	671
29	746
29	859
29	899
29	945
29	951
29	971
29	990
30	362
30	497
30	558
30	588
30	599
30	719
30	842
30	855
30	895
30	990
31	60
31	68
31	401
31	459
31	614
31	795
31	826
31	843
31	887
31	974
32	167
32	227
32	604
32	669
32	714
32	773
32	775
32	856
32	887
32	939
33	78
33	746
33	748
33	765
33	781
33	818
33	852
33	901
33	942
33	986
34	149
34	300
34	566
34	644
34	778
34	785
34	838
34	867
34	890
34	947
35	451
35	459
35	605
35	649
35	874
35	959
35	967
35	970
35	974
35	986
36	205
36	471
36	716
36	719
36	750
36	849
36	859
36	866
36	867
36	868
37	481
37	624
37	629
37	700
37	724
37	766
37	878
37	886
37	927
37	932
38	50
38	532
38	543
38	559
38	607
38	698
38	843
38	919
38	938
38	952
39	275
39	403
39	677
39	720
39	769
