degree distribution (probability density function of the degree in logarithmic bins) 
10.4643	0.112244
12.4452	0.0711811
15	0.0742964
17.9615	0.0367495
20.91	0.030083
24.6	0.016647
28.5072	0.0150444
33.4091	0.0122511
39.1957	0.00726926
45.1111	0.00363245
50	0.00022907

degree distribution (degree-occurrences) 
10	0.105
11	0.091
12	0.081
13	0.065
14	0.06
15	0.059
16	0.06
17	0.042
18	0.024
19	0.038
20	0.029
21	0.051
22	0.02
23	0.013
24	0.017
25	0.018
26	0.017
27	0.017
28	0.017
29	0.018
30	0.017
31	0.013
32	0.012
33	0.009
34	0.008
35	0.015
36	0.009
37	0.012
38	0.006
39	0.01
40	0.005
41	0.005
42	0.008
43	0.008
44	0.008
45	0.002
47	0.004
48	0.001
49	0.004
50	0.002


--------------------------------------
community distribution (size-occurrences)
31	0.0526316
32	0.105263
38	0.105263
39	0.105263
42	0.0526316
44	0.0526316
50	0.0526316
51	0.0526316
52	0.0526316
57	0.0526316
59	0.0526316
72	0.105263
73	0.0526316
89	0.0526316
90	0.0526316


--------------------------------------
mixing parameter
0.5	0.002
0.538462	0.017
0.546518	0.038
0.5625	0.022
0.574078	0.093
0.585411	0.144
0.598477	0.315
0.608864	0.084
0.619412	0.153
0.635291	0.077
0.643292	0.029
0.65	0.001
0.666667	0.023
0.7	0.001
0.727273	0.001

--------------------------------------
