1	10
1	12
1	19
1	42
1	63
1	64
1	65
1	90
1	103
1	110
1	117
1	121
2	17
2	20
2	48
2	72
2	80
2	83
2	86
2	94
2	107
2	108
2	112
2	118
3	7
3	13
3	45
3	61
3	78
3	84
3	90
3	121
3	122
3	123
3	124
3	125
4	10
4	23
4	33
4	44
4	47
4	79
4	80
4	84
4	98
4	100
4	106
4	128
5	12
5	18
5	19
5	40
5	56
5	62
5	90
5	93
5	99
5	104
5	108
5	121
6	39
6	55
6	67
6	79
6	81
6	97
6	107
6	109
6	114
6	117
6	118
6	124
7	3
7	9
7	17
7	40
7	45
7	48
7	58
7	75
7	88
7	92
7	99
7	120
8	14
8	15
8	67
8	68
8	72
8	93
8	94
8	108
8	113
8	115
8	126
8	128
9	7
9	16
9	69
9	75
9	78
9	84
9	92
9	100
9	102
9	110
9	123
9	125
10	1
10	4
10	50
10	68
10	81
10	82
10	86
10	88
10	92
10	105
10	108
10	124
11	31
11	38
11	58
11	82
11	84
11	85
11	95
11	96
11	102
11	106
11	111
11	123
12	1
12	5
12	24
12	29
12	37
12	85
12	100
12	107
12	109
12	112
12	122
12	128
13	3
13	16
13	24
13	25
13	35
13	55
13	60
13	62
13	98
13	102
13	120
13	126
14	8
14	26
14	30
14	38
14	66
14	67
14	70
14	72
14	77
14	108
14	123
14	127
15	8
15	16
15	29
15	39
15	43
15	62
15	67
15	71
15	87
15	95
15	107
15	115
16	9
16	13
16	15
16	28
16	39
16	55
16	99
16	103
16	109
16	110
16	112
16	114
17	2
17	7
17	39
17	52
17	61
17	63
17	66
17	69
17	90
17	96
17	118
17	122
18	5
18	23
18	43
18	49
18	73
18	74
18	78
18	100
18	110
18	120
18	121
18	122
19	1
19	5
19	34
19	45
19	46
19	50
19	57
19	89
19	92
19	121
19	126
19	127
20	2
20	38
20	47
20	66
20	70
20	76
20	77
20	89
20	101
20	107
20	111
20	112
21	29
21	40
21	61
21	81
21	87
21	100
21	102
21	107
21	116
21	122
21	123
21	126
21	128
22	33
22	36
22	40
22	52
22	54
22	59
22	62
22	71
22	82
22	83
22	84
22	123
22	128
23	4
23	18
23	26
23	32
23	41
23	54
23	70
23	76
23	93
23	105
23	107
23	109
23	122
24	12
24	13
24	51
24	67
24	75
24	94
24	98
24	109
24	118
24	123
24	124
24	125
24	126
25	13
25	37
25	60
25	63
25	76
25	83
25	95
25	99
25	101
25	102
25	112
25	115
25	117
26	14
26	23
26	27
26	30
26	45
26	56
26	57
26	79
26	88
26	93
26	99
26	105
26	111
27	26
27	38
27	48
27	56
27	58
27	60
27	64
27	71
27	93
27	95
27	105
27	116
27	119
28	16
28	43
28	54
28	87
28	94
28	96
28	103
28	104
28	108
28	115
28	121
28	124
28	127
29	12
29	15
29	21
29	56
29	63
29	93
29	95
29	113
29	115
29	120
29	122
29	123
29	124
30	14
30	26
30	36
30	64
30	77
30	95
30	101
30	106
30	109
30	113
30	122
30	123
30	125
31	11
31	45
31	50
31	51
31	69
31	75
31	80
31	85
31	87
31	91
31	100
31	118
31	128
32	23
32	33
32	35
32	59
32	73
32	82
32	90
32	109
32	111
32	113
32	115
32	126
32	128
33	4
33	22
33	32
33	36
33	49
33	51
33	58
33	82
33	88
33	102
33	113
33	115
33	118
34	19
34	35
34	43
34	46
34	48
34	52
34	62
34	73
34	89
34	92
34	104
34	117
34	126
35	13
35	32
35	34
35	63
35	76
35	88
35	93
35	98
35	108
35	114
35	116
35	118
35	123
36	22
36	30
36	33
36	45
36	47
36	65
36	77
36	87
36	103
36	113
36	122
36	125
36	128
37	12
37	25
37	38
37	40
37	42
37	52
37	55
37	59
37	97
37	100
37	113
37	122
37	127
38	11
38	14
38	20
38	27
38	37
38	83
38	87
38	92
38	97
38	99
38	101
38	113
38	120
38	126
39	6
39	15
39	16
39	17
39	46
39	48
39	54
39	64
39	75
39	81
39	82
39	90
39	112
39	127
40	5
40	7
40	21
40	22
40	37
40	46
40	61
40	63
40	72
40	92
40	96
40	97
40	123
40	124
41	23
41	42
41	43
41	46
41	58
41	66
41	75
41	80
41	91
41	97
41	113
41	114
41	116
41	120
42	1
42	37
42	41
42	47
42	50
42	51
42	53
42	55
42	84
42	99
42	122
42	125
42	126
42	128
43	15
43	18
43	28
43	34
43	41
43	47
43	62
43	66
43	86
43	93
43	94
43	104
43	106
43	124
44	4
44	49
44	61
44	64
44	68
44	71
44	79
44	97
44	100
44	115
44	116
44	118
44	121
44	124
45	3
45	7
45	19
45	26
45	31
45	36
45	53
45	74
45	81
45	90
45	96
45	108
45	111
45	112
46	19
46	34
46	39
46	40
46	41
46	53
46	70
46	79
46	86
46	102
46	109
46	110
46	116
46	128
47	4
47	20
47	36
47	42
47	43
47	59
47	68
47	69
47	82
47	85
47	87
47	96
47	107
47	114
48	2
48	7
48	27
48	34
48	39
48	73
48	83
48	92
48	98
48	103
48	105
48	111
48	113
48	121
49	18
49	33
49	44
49	51
49	56
49	64
49	73
49	76
49	92
49	97
49	103
49	114
49	120
49	127
50	10
50	19
50	31
50	42
50	54
50	78
50	82
50	87
50	91
50	94
50	102
50	119
50	125
50	128
51	24
51	31
51	33
51	42
51	49
51	58
51	63
51	69
51	71
51	72
51	90
51	96
51	114
51	121
52	17
52	22
52	34
52	37
52	53
52	60
52	65
52	89
52	90
52	97
52	101
52	103
52	107
52	114
53	42
53	45
53	46
53	52
53	66
53	74
53	80
53	91
53	99
53	109
53	110
53	116
53	123
53	127
54	22
54	23
54	28
54	39
54	50
54	55
54	57
54	68
54	69
54	85
54	86
54	98
54	101
54	127
55	6
55	13
55	16
55	37
55	42
55	54
55	56
55	74
55	77
55	93
55	97
55	108
55	114
55	127
56	5
56	26
56	27
56	29
56	49
56	55
56	75
56	85
56	98
56	103
56	106
56	111
56	113
56	121
57	19
57	26
57	54
57	64
57	70
57	74
57	76
57	87
57	99
57	107
57	109
57	114
57	116
57	126
58	7
58	11
58	27
58	33
58	41
58	51
58	61
58	66
58	85
58	101
58	102
58	110
58	111
58	118
58	126
59	22
59	32
59	37
59	47
59	67
59	68
59	71
59	76
59	77
59	82
59	100
59	105
59	117
59	119
59	121
60	13
60	25
60	27
60	52
60	77
60	78
60	84
60	97
60	99
60	101
60	103
60	108
60	114
60	120
60	128
61	3
61	17
61	21
61	40
61	44
61	58
61	65
61	70
61	75
61	77
61	81
61	103
61	109
61	119
61	127
62	5
62	13
62	15
62	22
62	34
62	43
62	79
62	87
62	93
62	100
62	106
62	117
62	120
62	124
62	126
63	1
63	17
63	25
63	29
63	35
63	40
63	51
63	70
63	73
63	83
63	85
63	91
63	104
63	106
63	109
64	1
64	27
64	30
64	39
64	44
64	49
64	57
64	77
64	79
64	90
64	91
64	100
64	106
64	107
64	112
65	1
65	36
65	52
65	61
65	67
65	70
65	94
65	103
65	107
65	108
65	119
65	122
65	123
65	124
65	125
66	14
66	17
66	20
66	41
66	43
66	53
66	58
66	81
66	83
66	90
66	91
66	95
66	100
66	122
66	126
67	6
67	8
67	14
67	15
67	24
67	59
67	65
67	72
67	73
67	78
67	80
67	95
67	102
67	104
67	125
68	8
68	10
68	44
68	47
68	54
68	59
68	81
68	82
68	89
68	95
68	106
68	108
68	115
68	118
68	122
69	9
69	17
69	31
69	47
69	51
69	54
69	77
69	78
69	86
69	98
69	104
69	117
69	120
69	123
69	125
70	14
70	20
70	23
70	46
70	57
70	61
70	63
70	65
70	81
70	102
70	105
70	118
70	119
70	122
70	126
70	127
71	15
71	22
71	27
71	44
71	51
71	59
71	78
71	83
71	87
71	92
71	94
71	98
71	111
71	119
71	122
71	124
72	2
72	8
72	14
72	40
72	51
72	67
72	74
72	78
72	90
72	95
72	96
72	103
72	108
72	114
72	119
72	124
73	18
73	32
73	34
73	48
73	49
73	63
73	67
73	85
73	89
73	91
73	96
73	101
73	104
73	109
73	110
73	115
74	18
74	45
74	53
74	55
74	57
74	72
74	87
74	103
74	112
74	115
74	117
74	119
74	121
74	123
74	124
74	127
75	7
75	9
75	24
75	31
75	39
75	41
75	56
75	61
75	91
75	108
75	109
75	110
75	111
75	116
75	125
75	128
76	20
76	23
76	25
76	35
76	49
76	57
76	59
76	81
76	91
76	94
76	105
76	111
76	112
76	116
76	121
76	122
77	14
77	20
77	30
77	36
77	55
77	59
77	60
77	61
77	64
77	69
77	90
77	93
77	108
77	117
77	119
77	123
78	3
78	9
78	18
78	50
78	60
78	67
78	69
78	71
78	72
78	84
78	91
78	96
78	97
78	112
78	113
78	116
79	4
79	6
79	26
79	44
79	46
79	62
79	64
79	85
79	93
79	98
79	104
79	105
79	107
79	112
79	122
79	123
80	2
80	4
80	31
80	41
80	53
80	67
80	84
80	86
80	98
80	100
80	106
80	110
80	112
80	113
80	116
80	128
81	6
81	10
81	21
81	39
81	45
81	61
81	66
81	68
81	70
81	76
81	83
81	94
81	99
81	104
81	106
81	124
81	128
82	10
82	11
82	22
82	32
82	33
82	39
82	47
82	50
82	59
82	68
82	83
82	86
82	88
82	99
82	102
82	116
82	125
83	2
83	22
83	25
83	38
83	48
83	63
83	66
83	71
83	81
83	82
83	93
83	102
83	105
83	110
83	112
83	117
83	125
84	3
84	4
84	9
84	11
84	22
84	42
84	60
84	78
84	80
84	87
84	91
84	97
84	99
84	102
84	104
84	121
84	127
85	11
85	12
85	31
85	47
85	54
85	56
85	58
85	63
85	73
85	79
85	86
85	88
85	100
85	113
85	125
85	126
85	128
86	2
86	10
86	43
86	46
86	54
86	69
86	80
86	82
86	85
86	87
86	88
86	90
86	104
86	107
86	119
86	121
86	124
86	126
87	15
87	21
87	28
87	31
87	36
87	38
87	47
87	50
87	57
87	62
87	71
87	74
87	84
87	86
87	100
87	118
87	119
87	123
88	7
88	10
88	26
88	33
88	35
88	82
88	85
88	86
88	89
88	98
88	100
88	103
88	106
88	109
88	113
88	115
88	126
88	127
89	19
89	20
89	34
89	52
89	68
89	73
89	88
89	91
89	97
89	105
89	106
89	110
89	111
89	115
89	120
89	123
89	124
89	126
90	1
90	3
90	5
90	17
90	32
90	39
90	45
90	51
90	52
90	64
90	66
90	72
90	77
90	86
90	99
90	102
90	112
90	114
91	31
91	41
91	50
91	53
91	63
91	64
91	66
91	73
91	75
91	76
91	78
91	84
91	89
91	99
91	111
91	112
91	122
91	128
92	7
92	9
92	10
92	19
92	34
92	38
92	40
92	48
92	49
92	71
92	95
92	96
92	98
92	110
92	114
92	116
92	124
92	127
93	5
93	8
93	23
93	26
93	27
93	29
93	35
93	43
93	55
93	62
93	77
93	79
93	83
93	97
93	98
93	102
93	120
93	126
94	2
94	8
94	24
94	28
94	43
94	50
94	65
94	71
94	76
94	81
94	96
94	101
94	103
94	106
94	108
94	115
94	120
94	124
95	11
95	15
95	25
95	27
95	29
95	30
95	66
95	67
95	68
95	72
95	92
95	98
95	104
95	105
95	115
95	123
95	124
95	125
96	11
96	17
96	28
96	40
96	45
96	47
96	51
96	72
96	73
96	78
96	92
96	94
96	103
96	104
96	107
96	110
96	120
96	121
97	6
97	37
97	38
97	40
97	41
97	44
97	49
97	52
97	55
97	60
97	78
97	84
97	89
97	93
97	107
97	110
97	115
97	117
97	127
98	4
98	13
98	24
98	35
98	48
98	54
98	56
98	69
98	71
98	79
98	80
98	88
98	92
98	93
98	95
98	104
98	108
98	119
98	123
99	5
99	7
99	16
99	25
99	26
99	38
99	42
99	53
99	57
99	60
99	81
99	82
99	84
99	90
99	91
99	101
99	117
99	119
99	127
100	4
100	9
100	12
100	18
100	21
100	31
100	37
100	44
100	59
100	62
100	64
100	66
100	80
100	85
100	87
100	88
100	109
100	125
100	128
101	20
101	25
101	30
101	38
101	52
101	54
101	58
101	60
101	73
101	94
101	99
101	103
101	105
101	106
101	112
101	115
101	117
101	120
101	122
102	9
102	11
102	13
102	21
102	25
102	33
102	46
102	50
102	58
102	67
102	70
102	82
102	83
102	84
102	90
102	93
102	106
102	117
102	126
103	1
103	16
103	28
103	36
103	48
103	49
103	52
103	56
103	60
103	61
103	65
103	72
103	74
103	88
103	94
103	96
103	101
103	110
103	127
104	5
104	28
104	34
104	43
104	63
104	67
104	69
104	73
104	79
104	81
104	84
104	86
104	95
104	96
104	98
104	107
104	119
104	124
104	125
105	10
105	23
105	26
105	27
105	48
105	59
105	70
105	76
105	79
105	83
105	89
105	95
105	101
105	107
105	109
105	111
105	117
105	120
105	122
106	4
106	11
106	30
106	43
106	56
106	62
106	63
106	64
106	68
106	80
106	81
106	88
106	89
106	94
106	101
106	102
106	115
106	118
106	120
106	127
107	2
107	6
107	12
107	15
107	20
107	21
107	23
107	47
107	52
107	57
107	64
107	65
107	79
107	86
107	96
107	97
107	104
107	105
107	122
107	125
108	2
108	5
108	8
108	10
108	14
108	28
108	35
108	45
108	55
108	60
108	65
108	68
108	72
108	75
108	77
108	94
108	98
108	123
108	126
108	127
109	6
109	12
109	16
109	23
109	24
109	30
109	32
109	46
109	53
109	57
109	61
109	63
109	73
109	75
109	88
109	100
109	105
109	110
109	116
109	118
110	1
110	9
110	16
110	18
110	46
110	53
110	58
110	73
110	75
110	80
110	83
110	89
110	92
110	96
110	97
110	103
110	109
110	111
110	120
110	121
111	11
111	20
111	26
111	32
111	45
111	48
111	56
111	58
111	71
111	75
111	76
111	89
111	91
111	105
111	110
111	115
111	120
111	124
111	125
111	128
112	2
112	12
112	16
112	20
112	25
112	39
112	45
112	64
112	74
112	76
112	78
112	79
112	80
112	83
112	90
112	91
112	101
112	119
112	121
112	128
113	8
113	29
113	30
113	32
113	33
113	36
113	37
113	38
113	41
113	48
113	56
113	78
113	80
113	85
113	88
113	114
113	116
113	117
113	125
113	126
114	6
114	16
114	35
114	41
114	47
114	49
114	51
114	52
114	55
114	57
114	60
114	72
114	90
114	92
114	113
114	116
114	118
114	119
114	121
114	125
114	127
115	8
115	15
115	25
115	28
115	29
115	32
115	33
115	44
115	68
115	73
115	74
115	88
115	89
115	94
115	95
115	97
115	101
115	106
115	111
115	117
115	121
116	21
116	27
116	35
116	41
116	44
116	46
116	53
116	57
116	75
116	76
116	78
116	80
116	82
116	92
116	109
116	113
116	114
116	118
116	119
116	123
116	127
117	1
117	6
117	25
117	34
117	59
117	62
117	69
117	74
117	77
117	83
117	97
117	99
117	101
117	102
117	105
117	113
117	115
117	118
117	119
117	120
117	127
118	2
118	6
118	17
118	24
118	31
118	33
118	35
118	44
118	58
118	68
118	70
118	87
118	106
118	109
118	114
118	116
118	117
118	120
118	122
118	126
118	128
119	27
119	50
119	59
119	61
119	65
119	70
119	71
119	72
119	74
119	77
119	86
119	87
119	98
119	99
119	104
119	112
119	114
119	116
119	117
119	121
119	125
120	7
120	13
120	18
120	29
120	38
120	41
120	49
120	60
120	62
120	69
120	89
120	93
120	94
120	96
120	101
120	105
120	106
120	110
120	111
120	117
120	118
120	128
121	1
121	3
121	5
121	18
121	19
121	28
121	44
121	48
121	51
121	56
121	59
121	74
121	76
121	84
121	86
121	96
121	110
121	112
121	114
121	115
121	119
121	128
122	3
122	12
122	17
122	18
122	21
122	23
122	29
122	30
122	36
122	37
122	42
122	65
122	66
122	68
122	70
122	71
122	76
122	79
122	91
122	101
122	105
122	107
122	118
123	3
123	9
123	11
123	14
123	21
123	22
123	24
123	29
123	30
123	35
123	40
123	53
123	65
123	69
